Cust_id,Inception_Date,Current_status,Duration,Acquisition_cost,Total_tran_6m,Total_tran_12m,Total_tran_18m,Avg_Tran_6m,Avg_Tran_12m,Avg_Tran_18m,Status,gender,age,marital_status,emp_status,no_of_dep,FS_code,no_complaints,only_promo_buyer_flg,value_cust_lvl,high_freq_cust_flg
8167,27-Mar-10,N,32,100,432,641,71,86,193,116,0,1,5,3,2,3,2,1,1,1,2
8168,18-Nov-10,N,28,62,403,636,133,118,95,191,0,1,5,2,3,2,2,24,2,2,2
8169,27-Mar-11,Y,17,95,11,281,564,191,75,132,1,1,1,2,2,3,1,24,2,2,1
8170,25-Jan-12,Y,14,84,710,294,54,174,126,55,1,1,3,1,3,2,3,8,2,1,2
8171,11-Oct-07,N,8,136,962,345,230,145,72,120,1,1,1,3,1,1,1,24,1,1,1
8172,19-Jun-07,N,10,122,367,637,441,81,71,51,1,1,4,3,2,4,1,21,2,1,1
8173,29-Sep-10,Y,22,85,570,137,218,144,62,122,1,2,1,1,3,4,3,26,2,2,1
8174,25-Dec-12,N,30,103,806,873,950,119,91,94,0,2,3,2,3,1,3,14,2,2,2
8175,21-Jan-10,N,24,84,795,728,172,80,103,193,1,2,3,1,2,4,2,10,1,1,2
8176,2-Dec-08,Y,18,77,785,251,949,133,97,160,1,1,3,1,2,4,2,17,1,2,2
8177,8-Jun-12,Y,14,134,31,362,868,161,123,115,1,2,3,2,3,3,2,14,2,3,2
8178,9-Jul-13,Y,12,66,374,474,946,113,97,159,1,1,3,2,3,1,3,9,1,1,2
8179,30-Mar-10,N,6,83,273,274,886,171,138,60,1,2,2,1,2,4,2,23,1,3,2
8180,12-Aug-13,Y,11,93,611,377,873,175,130,168,1,1,5,2,1,1,2,3,2,3,1
8181,10-Mar-11,Y,21,77,760,876,75,149,125,64,1,1,4,1,3,4,1,11,1,1,1
8182,21-Sep-13,N,7,114,197,761,337,119,57,158,1,1,1,2,3,3,3,26,1,1,2
8183,11-Jul-13,Y,30,52,783,388,370,160,157,185,0,2,2,1,3,1,2,9,2,1,2
8184,7-Jan-09,N,20,105,186,592,209,176,52,193,1,1,3,1,3,1,2,25,2,3,2
8185,6-Sep-13,Y,23,139,88,568,713,174,94,129,1,2,1,3,1,1,1,14,1,3,1
8186,16-Jan-11,Y,9,90,198,916,996,200,147,108,1,2,5,2,2,1,3,1,2,1,1
8187,27-Oct-09,Y,14,96,334,720,864,51,83,182,1,2,3,2,2,2,2,9,1,3,2
8188,17-Dec-12,N,26,68,642,103,697,58,198,103,0,1,4,3,2,3,2,24,2,2,1
8189,27-Jul-09,N,22,99,235,549,572,191,80,181,1,1,2,3,1,2,1,15,2,1,1
8190,1-May-11,Y,35,102,696,81,19,161,189,56,0,1,2,1,2,4,2,11,2,1,1
8191,21-Mar-13,N,13,147,186,749,958,138,81,181,1,2,1,2,1,1,2,2,1,2,1
8192,15-Mar-10,N,21,87,487,695,698,157,174,78,1,1,1,2,1,4,1,11,2,3,1
8193,1-Oct-10,Y,35,148,735,348,826,97,185,122,0,2,5,2,3,1,2,3,1,3,2
8194,19-Aug-11,N,15,81,872,783,123,162,110,81,1,2,5,1,1,3,1,26,1,3,1
8195,3-Mar-12,N,19,77,705,682,335,170,91,53,1,2,2,1,1,1,3,0,2,3,1
8196,3-Jun-11,N,10,132,782,867,682,160,190,148,1,1,4,2,2,2,2,3,2,1,2
8197,17-Dec-10,Y,28,148,210,725,574,120,70,91,0,2,4,1,1,2,1,26,1,1,1
8198,1-Jan-09,N,8,63,14,270,360,122,158,123,1,2,1,3,1,1,2,1,2,2,1
8199,21-Dec-08,Y,7,145,607,575,457,185,114,179,1,2,5,1,2,4,3,5,2,1,2
8200,26-Nov-12,Y,29,113,106,377,311,58,182,187,0,1,2,2,3,1,3,0,1,1,1
8201,19-Jul-10,Y,18,66,186,698,42,156,99,88,1,1,4,3,3,3,2,11,2,3,2
8202,11-Nov-07,Y,12,129,1,245,854,129,64,57,1,1,2,1,3,1,1,25,2,1,2
8203,8-Sep-13,N,9,74,623,840,703,175,136,189,1,2,2,3,1,2,3,4,1,2,1
8204,19-Feb-12,N,8,135,113,381,374,145,194,75,1,1,2,1,1,4,3,2,2,1,2
8205,2-Apr-09,Y,23,123,87,105,366,194,198,126,1,2,1,2,2,2,2,16,2,1,2
8206,25-Jul-13,Y,9,123,284,341,845,160,88,79,1,1,2,2,3,3,3,9,1,2,2
8207,10-Oct-11,Y,14,55,942,596,367,151,190,59,1,1,3,3,1,4,3,4,1,1,2
8208,12-Jan-08,Y,6,79,385,893,203,106,103,63,1,2,5,1,3,1,2,27,2,3,1
8209,1-May-10,Y,11,116,19,951,749,92,76,124,1,2,4,3,1,2,2,7,1,2,1
8210,23-Jun-07,Y,14,119,854,537,636,128,78,172,1,2,5,1,3,1,3,16,1,2,1
8211,6-Mar-11,Y,20,64,488,865,283,96,125,139,1,2,5,3,3,3,2,21,1,1,2
8212,22-Nov-07,Y,25,81,972,45,13,177,151,125,0,1,2,1,1,3,3,26,1,3,1
8213,6-Jul-08,Y,12,145,46,321,441,170,93,172,1,2,4,1,3,4,2,18,1,3,1
8214,8-Aug-10,N,8,140,845,164,104,90,181,146,1,1,3,1,1,4,2,8,2,3,1
8215,2-Nov-11,N,20,145,891,298,775,182,172,55,1,1,5,3,3,4,2,18,2,2,1
8216,26-May-12,Y,16,68,730,795,316,75,183,97,1,2,2,3,2,4,1,28,2,1,1
8217,2-May-08,Y,8,91,189,557,376,194,198,77,1,1,5,2,2,4,3,18,1,3,2
8218,19-Oct-11,N,33,141,636,147,891,77,106,90,0,2,1,1,3,2,1,6,1,1,1
8219,26-Aug-11,Y,31,77,580,388,573,151,92,120,0,1,4,3,1,1,2,25,1,1,1
8220,7-Jul-10,N,16,106,220,32,828,54,126,82,1,1,4,2,3,1,1,4,1,3,1
8221,17-Jan-13,Y,15,65,456,388,801,72,68,132,1,2,2,3,1,1,1,4,2,3,1
8222,16-Aug-08,Y,20,91,269,211,178,168,146,106,1,2,3,1,3,2,1,24,2,3,1
8223,3-May-09,N,19,57,868,319,459,188,183,87,1,2,1,2,2,2,3,18,2,2,1
8224,20-Feb-08,N,28,61,436,611,97,133,163,123,0,2,3,1,3,4,3,2,1,3,1
8225,15-Nov-08,N,26,89,386,733,359,102,92,74,0,1,5,1,2,4,2,15,2,3,1
8226,20-Apr-09,N,30,88,65,66,497,159,72,70,0,1,5,3,1,1,2,9,1,1,2
8227,6-Feb-08,N,22,112,42,541,795,200,56,123,1,2,4,2,2,3,3,12,1,2,2
8228,8-May-11,Y,9,118,913,144,437,160,125,158,1,1,1,1,1,1,2,5,1,2,1
8229,6-Sep-09,Y,17,131,262,534,722,165,129,191,1,2,2,2,1,2,3,9,2,2,1
8230,18-Dec-09,N,15,141,276,870,869,117,189,65,1,1,5,1,3,2,1,0,2,3,2
8231,19-Aug-08,Y,13,57,304,916,302,105,88,180,1,1,5,3,1,1,3,0,2,3,1
8232,18-Sep-11,N,6,125,784,650,993,185,147,78,1,2,5,3,2,1,2,22,2,1,2
8233,25-Mar-12,N,27,132,418,417,829,95,164,93,0,2,3,2,1,2,2,10,2,2,1
8234,5-Apr-13,N,6,53,128,680,335,133,177,120,1,1,4,1,2,4,2,4,1,2,1
8235,24-Aug-10,N,9,120,838,554,824,131,134,84,1,1,4,2,2,2,2,27,2,2,1
8236,2-Apr-13,N,28,150,813,195,152,183,113,130,0,1,4,1,3,2,2,19,2,3,1
8237,31-Aug-12,Y,27,80,78,977,722,58,126,93,0,2,2,3,2,1,3,13,1,2,2
8238,28-Nov-11,Y,13,112,367,573,356,143,82,89,1,1,2,3,2,2,2,1,2,1,2
8239,29-Oct-07,N,17,58,856,561,234,154,54,172,1,2,4,1,1,1,3,29,1,1,2
8240,4-Jan-11,N,27,91,430,436,910,145,57,99,0,1,1,1,3,1,3,9,2,3,2
8241,28-Sep-12,Y,6,80,156,510,947,188,145,118,1,1,3,1,1,4,2,14,1,3,2
8242,6-Oct-12,Y,6,145,94,570,271,170,152,133,1,1,2,3,2,4,2,20,1,1,1
8243,9-Dec-10,N,16,110,427,533,717,164,125,96,1,1,3,2,3,2,1,23,1,3,2
8244,27-Nov-09,Y,10,138,117,788,458,149,176,183,1,2,5,2,1,1,2,28,2,3,2
8245,20-Jan-09,Y,12,54,38,176,690,65,82,104,1,1,4,1,1,4,1,3,2,2,2
8246,25-Feb-09,Y,16,69,422,225,317,86,143,65,1,2,4,1,3,4,2,2,2,2,1
8247,1-Mar-12,N,30,81,841,955,688,120,81,135,0,2,3,2,1,2,1,10,2,1,1
8248,28-Sep-07,N,13,51,921,178,385,101,121,79,1,1,3,2,3,4,3,24,1,1,1
8249,6-Mar-11,Y,29,132,960,109,203,53,59,194,0,1,1,1,3,3,2,22,2,1,2
8250,18-May-12,Y,34,68,255,721,211,87,133,143,0,2,3,2,2,2,2,30,2,1,1
8251,17-Jan-13,Y,9,62,744,468,304,171,88,91,1,1,2,1,3,2,1,4,1,2,1
8252,30-Dec-09,N,25,59,150,802,692,65,155,149,0,2,2,3,3,4,3,26,2,2,2
8253,5-May-10,Y,24,83,761,710,597,100,126,120,1,1,3,1,2,1,1,15,1,1,1
8254,6-Dec-07,N,26,73,752,932,502,91,157,180,0,1,5,3,3,1,1,19,2,2,2
8255,15-Jun-09,Y,29,97,469,81,589,65,166,65,0,2,2,3,2,1,3,21,1,3,1
8256,26-May-09,N,17,150,843,750,511,109,177,90,1,2,1,2,3,2,2,20,2,3,2
8257,29-Aug-07,N,27,96,850,315,9,140,96,81,0,2,3,1,3,2,3,11,2,1,1
8258,4-May-12,Y,25,113,403,133,229,149,94,94,0,1,5,2,2,1,3,24,1,1,1
8259,9-Dec-12,N,35,110,240,560,24,165,140,137,0,1,1,1,2,2,2,20,1,1,2
8260,7-May-10,Y,13,52,842,745,119,108,67,130,1,1,1,1,1,4,1,19,2,3,2
8261,5-Sep-08,N,32,133,105,525,142,119,121,143,0,1,4,2,3,4,1,29,2,3,2
8262,20-Jan-10,N,32,74,828,960,888,125,104,125,0,2,1,2,2,1,1,18,1,1,1
8263,26-Feb-08,Y,35,97,799,612,516,57,79,94,0,1,1,1,3,2,3,4,2,1,1
8264,12-Jul-11,Y,13,94,813,177,471,136,180,60,1,1,5,1,2,4,2,17,2,2,2
8265,18-Sep-09,N,9,55,176,38,864,122,176,167,1,2,5,2,2,4,2,6,2,3,1
8266,11-Sep-10,Y,8,89,800,647,457,164,139,55,1,2,3,3,2,2,3,27,1,3,1
8267,2-Dec-08,Y,8,126,88,274,658,117,160,117,1,1,4,1,1,2,2,6,2,3,2
8268,14-Aug-13,N,17,142,82,687,452,165,174,120,1,1,1,1,3,3,2,15,2,3,1
8269,6-Sep-10,Y,32,141,810,36,135,191,123,137,0,2,1,3,2,2,3,30,1,1,1
8270,5-Jun-11,Y,31,61,188,912,231,199,170,126,0,1,2,2,2,2,2,24,2,2,2
8271,17-May-09,Y,29,100,356,994,463,96,57,84,0,2,1,3,3,1,1,8,2,1,1
8272,12-Jun-07,N,17,86,473,835,135,89,130,174,1,2,1,3,2,3,2,14,1,2,2
8273,18-Apr-11,Y,27,67,305,330,683,78,176,179,0,1,4,1,2,2,3,28,2,1,2
8274,18-Sep-10,N,13,99,548,399,315,118,130,171,1,2,2,2,3,2,2,15,1,2,1
8275,29-Sep-08,Y,27,121,492,490,669,104,190,108,0,1,1,2,2,4,1,4,2,3,2
8276,10-Jun-09,Y,20,98,895,599,209,142,51,63,1,2,4,1,3,4,1,23,1,3,2
8277,16-May-10,Y,19,76,893,709,398,105,72,111,1,2,5,3,1,2,3,29,1,2,1
8278,20-Nov-09,Y,7,150,527,527,32,168,53,200,1,2,1,3,3,2,2,22,2,2,1
8279,7-Feb-11,Y,28,140,122,916,888,117,190,127,0,1,3,2,3,3,3,21,2,3,2
8280,6-Jan-09,N,7,53,452,908,953,156,181,196,1,1,4,3,3,3,3,11,1,3,1
8281,14-Nov-09,N,36,54,882,539,600,178,126,78,0,2,5,3,3,2,2,19,1,1,2
8282,21-Jun-08,Y,26,82,677,195,757,122,73,74,0,2,4,1,1,3,3,29,2,1,1
8283,21-Sep-07,Y,11,106,773,60,25,180,85,146,1,2,5,1,2,3,1,11,1,1,1
8284,16-Nov-12,N,15,133,634,839,757,101,133,180,1,1,1,3,3,2,2,13,1,1,2
8285,10-Feb-10,Y,15,67,444,800,571,145,195,135,1,2,4,2,2,2,2,1,1,2,2
8286,10-Jan-09,N,33,71,755,671,457,139,193,56,0,1,3,1,2,1,2,12,1,1,2
8287,6-Jan-08,Y,35,63,651,408,718,57,151,50,0,1,5,2,3,1,1,18,1,3,1
8288,23-Apr-13,Y,17,102,352,925,210,145,146,116,1,2,2,3,3,2,3,24,1,1,1
8289,15-Jan-11,Y,17,71,422,282,157,136,130,60,1,2,4,3,1,2,2,30,1,2,2
8290,20-Oct-10,N,32,105,507,345,813,140,50,65,0,2,2,2,3,4,2,14,2,1,1
8291,16-Oct-09,Y,12,64,265,907,655,172,71,86,1,2,5,3,2,3,1,4,1,2,2
8292,25-Jun-11,N,35,89,894,919,998,186,132,105,0,2,2,2,1,2,3,12,1,2,2
8293,3-Nov-09,N,26,129,508,723,597,92,159,111,0,2,5,2,2,1,1,17,2,2,2
8294,1-Mar-12,N,27,77,47,645,611,98,93,148,0,1,1,1,2,1,2,14,2,3,2
8295,10-Nov-09,Y,16,110,126,419,833,178,78,80,1,1,3,1,2,1,1,17,1,1,1
8296,5-Oct-07,N,14,75,820,31,902,119,81,121,1,1,3,2,2,2,2,16,1,2,1
8297,19-Jan-13,N,21,103,441,4,839,181,189,110,1,1,3,1,1,2,2,8,1,3,1
8298,14-Apr-11,N,22,135,324,489,88,126,181,51,1,2,1,3,2,2,1,13,2,1,1
8299,10-Apr-13,Y,19,78,357,673,20,152,184,122,1,1,2,1,2,3,2,19,2,2,2
8300,14-Jun-13,Y,10,62,111,160,584,129,61,97,1,2,4,1,2,3,2,29,1,2,2
8301,21-Nov-09,Y,17,113,642,518,241,143,99,115,1,1,2,1,1,4,2,14,1,1,1
8302,7-Jul-08,N,14,53,446,114,341,167,96,100,1,2,4,2,2,4,1,13,1,1,1
8303,21-Jun-08,Y,10,93,391,130,253,111,62,124,1,2,1,1,3,2,3,22,2,2,2
8304,28-Feb-10,N,11,72,725,664,103,166,189,149,1,2,3,1,3,2,3,3,1,1,2
8305,15-Aug-10,Y,11,110,314,231,253,193,168,86,1,1,3,2,2,1,2,19,2,1,2
8306,14-Feb-08,N,25,140,498,599,561,177,75,181,0,1,1,3,3,4,3,8,2,1,2
8307,23-Apr-09,N,29,72,285,691,496,131,54,174,0,2,1,1,3,4,3,21,2,2,1
8308,7-Aug-10,N,13,114,374,402,537,94,82,84,1,1,3,3,1,3,3,1,2,1,1
8309,3-Jan-11,Y,26,141,15,735,436,198,52,144,0,1,5,3,2,4,1,19,2,3,1
8310,24-Apr-11,Y,29,76,365,745,466,92,84,180,0,1,2,2,2,4,2,16,2,1,1
8311,15-Aug-11,Y,19,74,28,832,523,105,133,132,1,2,1,3,2,4,1,24,2,2,1
8312,21-Feb-11,N,34,65,294,625,354,182,70,148,0,1,4,2,2,4,3,3,2,1,2
8313,16-May-12,N,28,82,41,61,825,79,83,118,0,2,3,1,2,3,2,26,1,1,1
8314,30-Jan-12,Y,16,102,380,524,516,152,87,137,1,1,4,3,3,2,1,11,2,1,2
8315,7-Jul-11,N,27,54,219,51,502,150,166,90,0,2,4,3,3,4,1,14,2,2,2
8316,7-Nov-07,Y,19,114,227,760,584,190,57,85,1,2,4,3,3,4,1,25,2,2,2
8317,1-Mar-10,N,20,108,216,26,675,137,50,69,1,2,1,2,2,2,1,9,2,2,2
8318,6-Apr-12,Y,17,126,297,285,765,104,78,169,1,1,3,2,1,3,3,16,1,1,2
8319,26-Sep-08,N,7,144,978,750,107,68,176,144,1,2,4,1,1,1,2,21,1,3,1
8320,1-Jul-08,N,6,59,911,352,834,65,126,160,1,2,1,2,3,3,3,0,2,3,2
8321,1-Apr-12,N,33,139,139,45,802,136,146,198,0,1,1,3,2,3,3,17,1,3,1
8322,15-Jun-11,N,21,78,845,375,980,191,172,157,1,2,3,2,3,1,3,22,1,2,2
8323,19-Oct-07,Y,34,107,383,755,469,142,61,110,0,1,3,2,1,4,1,24,1,1,2
8324,24-Jul-09,Y,23,58,701,744,289,99,117,129,1,2,1,1,3,2,2,25,2,2,2
8325,5-Dec-08,N,20,108,200,580,456,112,199,156,1,1,4,1,2,2,3,23,1,2,2
8326,16-Jun-09,N,28,96,400,908,172,172,148,120,0,1,2,2,3,4,2,17,2,1,1
8327,29-Mar-10,Y,10,129,975,504,398,182,198,76,1,1,2,1,3,2,3,6,2,1,2
8328,21-Jul-13,N,18,111,136,875,405,114,153,59,1,1,4,2,2,2,3,4,1,2,2
8329,24-Sep-11,N,6,79,679,824,531,177,58,193,1,2,4,2,3,3,1,17,1,2,1
8330,23-Jul-13,N,36,146,552,540,785,188,78,156,0,1,4,3,3,3,2,30,1,1,1
8331,13-Oct-08,Y,26,149,559,762,481,94,57,68,0,2,5,2,1,2,2,15,2,3,2
8332,15-Sep-11,Y,10,140,994,774,733,162,51,62,1,2,2,2,1,2,2,18,2,2,2
8333,26-Aug-10,N,8,108,391,621,806,121,98,121,1,1,1,3,1,1,1,2,2,3,2
8334,15-Dec-10,Y,22,127,541,824,158,175,180,107,1,1,5,1,3,3,1,0,2,3,2
8335,5-Nov-08,N,32,114,377,314,131,190,176,163,0,2,3,3,2,3,2,10,1,1,2
8336,8-Sep-08,N,16,113,431,187,22,106,180,109,1,2,5,2,2,1,3,5,2,1,2
8337,17-Apr-09,Y,6,81,322,79,956,200,90,98,1,1,1,2,1,4,2,16,1,1,2
8338,11-Aug-09,Y,13,96,824,307,69,194,60,163,1,1,2,2,2,3,3,22,2,2,1
8339,6-Oct-10,N,27,116,215,240,810,88,71,180,0,1,4,3,2,1,2,16,1,2,1
8340,27-Mar-13,N,33,147,256,249,847,157,137,124,0,2,3,3,3,3,1,21,1,3,1
8341,15-May-09,Y,18,106,105,706,994,151,108,73,1,1,2,2,3,2,1,30,2,2,2
8342,21-Feb-13,Y,22,143,807,160,611,52,167,146,1,1,4,2,1,2,1,12,2,3,1
8343,1-Sep-13,Y,10,93,793,226,309,70,133,175,1,2,5,1,1,1,3,13,2,1,2
8344,29-Feb-08,N,23,106,341,654,496,54,79,89,1,1,1,2,2,2,3,7,1,1,1
8345,29-Oct-12,N,11,90,216,967,409,195,126,59,1,1,5,1,3,3,1,16,2,2,2
8346,17-Dec-07,N,19,88,812,935,748,185,188,198,1,2,2,3,3,1,3,5,1,3,1
8347,6-Jul-11,N,8,84,427,775,482,199,191,131,1,2,5,3,1,1,2,17,2,1,2
8348,26-Jul-08,N,35,76,61,174,813,61,162,155,0,2,3,2,3,3,3,22,2,2,2
8349,16-Jun-13,Y,36,138,368,359,319,177,83,170,0,2,4,2,2,2,1,0,1,1,1
8350,16-Aug-07,N,36,113,947,267,51,97,112,189,0,1,3,3,2,1,3,12,1,2,1
8351,27-Dec-09,Y,32,68,487,418,493,189,149,145,0,1,4,2,1,3,1,18,1,2,2
8352,30-May-10,Y,24,141,249,863,30,85,122,178,1,1,5,3,3,2,2,22,1,1,2
8353,10-Sep-10,Y,31,50,139,20,609,81,191,83,0,2,2,2,1,2,3,24,1,2,2
8354,12-Jan-12,Y,14,129,334,406,461,146,170,148,1,2,3,2,2,4,3,28,1,2,2
8355,16-Oct-08,N,9,65,917,952,331,187,130,179,1,1,4,2,1,3,2,24,1,3,1
8356,12-Dec-07,N,12,144,714,908,728,176,87,123,1,1,3,2,1,1,3,20,2,1,1
8357,31-May-12,N,24,107,513,996,227,110,94,68,1,2,4,1,1,2,2,0,2,3,1
8358,18-Jan-08,Y,9,111,157,230,426,168,68,115,1,2,3,2,3,4,1,18,1,1,2
8359,8-May-12,N,32,81,972,542,824,125,138,131,0,1,5,2,1,1,2,7,1,2,1
8360,28-Feb-12,Y,23,107,480,880,504,187,68,102,1,2,1,3,3,1,2,4,2,2,2
8361,7-Oct-09,N,36,70,629,738,184,82,104,62,0,1,2,3,2,2,3,22,1,2,2
8362,26-May-12,N,31,73,836,857,179,75,105,200,0,2,5,3,1,1,2,28,2,3,2
8363,12-Oct-08,Y,29,66,147,414,943,157,137,123,0,1,3,2,3,3,3,5,1,1,2
8364,30-Nov-09,Y,7,73,602,907,280,124,174,113,1,1,3,2,3,1,3,12,1,2,2
8365,10-Sep-10,N,10,130,536,364,992,153,56,68,1,1,3,2,3,4,3,24,1,3,1
8366,31-May-12,Y,20,79,459,722,464,55,67,136,1,1,4,1,3,1,2,10,2,3,2
8367,6-Sep-08,N,23,102,854,30,951,118,190,111,1,1,4,3,2,3,3,3,1,2,1
8368,26-Oct-12,N,17,112,941,339,120,200,92,147,1,2,2,1,1,3,2,2,2,2,1
8369,10-Jul-08,Y,32,144,753,362,816,58,110,71,0,1,4,2,3,2,2,21,1,3,1
8370,4-May-09,N,14,57,229,772,126,97,199,59,1,2,2,3,1,3,3,9,1,1,2
8371,16-Aug-08,N,10,76,599,439,992,98,170,51,1,2,1,3,3,3,1,7,1,3,2
8372,5-Jun-12,Y,22,143,770,545,252,101,82,168,1,2,3,1,1,3,3,10,2,1,2
8373,16-Jul-07,Y,24,93,334,398,346,185,129,116,1,1,4,3,2,1,1,20,2,2,2
8374,5-Nov-08,Y,22,50,830,708,807,107,124,123,1,1,5,2,2,4,1,2,1,2,2
8375,13-Jun-08,Y,13,90,73,200,304,149,100,181,1,2,4,1,1,2,3,11,1,2,2
8376,17-Jun-09,Y,31,118,74,353,4,165,168,62,0,2,4,2,3,2,1,24,1,1,2
8377,19-Mar-11,N,21,126,417,22,24,173,174,150,1,2,1,3,3,1,1,6,2,3,2
8378,9-Feb-10,N,30,106,500,149,166,61,156,188,0,1,2,1,2,1,3,29,1,3,2
8379,2-Nov-09,N,30,75,19,231,197,50,143,72,0,2,5,2,1,2,1,11,2,1,2
8380,12-Apr-10,Y,29,53,798,291,598,185,115,181,0,1,4,1,3,4,2,5,1,3,2
8381,18-Jul-10,Y,21,76,83,882,991,158,195,195,1,2,5,3,2,2,3,26,2,2,1
8382,3-Oct-08,Y,28,67,786,827,102,95,97,176,0,1,3,1,2,2,2,26,1,3,1
8383,2-Nov-08,Y,20,135,883,667,170,86,122,140,1,2,2,1,1,3,3,10,1,2,1
8384,8-Jun-11,N,7,113,349,837,690,122,73,157,1,1,3,3,1,3,2,13,2,1,2
8385,16-May-09,Y,23,140,133,54,158,158,164,119,1,2,2,2,1,1,1,27,2,2,2
8386,27-Jan-13,N,33,132,703,182,181,125,117,131,0,2,1,3,2,2,3,1,1,3,2
8387,19-Sep-08,N,27,137,489,171,756,56,113,147,0,2,4,2,3,4,1,16,1,2,1
8388,20-Jun-07,N,18,109,573,964,629,116,68,181,1,2,5,2,2,2,3,16,2,1,2
8389,27-Feb-10,N,36,135,810,201,494,188,107,142,0,2,5,3,2,1,2,9,2,3,2
8390,3-Mar-10,N,17,146,83,813,244,174,177,92,1,1,3,1,1,3,1,21,2,3,1
8391,27-Feb-11,Y,28,105,850,306,635,78,53,71,0,2,4,1,3,1,1,17,2,1,1
8392,8-Jun-08,N,22,116,420,101,847,157,190,175,1,2,5,1,1,2,3,2,1,1,2
8393,16-Sep-10,N,36,148,896,369,261,53,79,173,0,1,1,1,1,2,1,27,1,3,2
8394,3-Oct-09,Y,14,96,359,574,516,87,119,165,1,2,3,3,1,4,3,15,2,1,1
8395,1-Apr-10,N,29,136,39,380,6,132,172,160,0,2,3,2,1,1,3,29,1,2,2
8396,24-Mar-11,Y,10,77,867,249,506,110,158,151,1,1,5,2,3,2,3,9,1,1,2
8397,1-Mar-13,Y,35,125,94,52,134,127,146,144,0,2,5,2,2,1,1,16,2,1,1
8398,22-Aug-08,N,24,74,689,810,873,94,64,103,1,2,1,3,2,2,2,28,2,2,2
8399,8-May-07,Y,27,143,203,560,849,147,174,113,0,1,3,3,2,4,3,23,1,2,1
8400,17-Oct-08,Y,10,59,951,703,318,87,115,190,1,2,5,3,2,2,2,11,2,1,2
8401,8-Sep-07,N,8,59,119,278,456,100,79,136,1,1,3,3,1,2,3,4,2,1,2
8402,12-Nov-11,N,33,104,336,677,482,167,69,114,0,2,3,2,2,4,3,22,1,3,1
8403,28-Sep-10,N,26,76,987,661,757,107,58,157,0,1,4,3,1,4,2,18,1,3,2
8404,20-Mar-09,N,36,119,835,766,396,134,131,113,0,1,5,3,2,4,1,13,2,3,2
8405,20-Nov-10,Y,25,133,463,540,307,110,160,75,0,1,4,2,1,2,1,16,2,2,1
8406,25-Apr-08,Y,11,105,896,576,12,101,189,66,1,1,3,2,3,1,2,20,1,3,2
8407,1-May-08,N,30,148,334,117,707,121,181,164,0,2,2,2,3,1,3,10,2,1,2
8408,21-Jun-13,Y,12,115,344,463,753,149,94,184,1,1,1,3,2,3,1,23,1,1,1
8409,25-Jan-11,N,24,82,664,109,85,118,176,72,1,1,2,2,1,1,3,7,2,3,1
8410,18-Jul-11,Y,22,77,713,939,713,117,131,178,1,1,3,3,2,3,3,25,1,1,2
8411,18-Mar-09,Y,33,74,642,20,897,102,146,72,0,2,5,3,1,2,2,29,2,1,1
8412,7-Oct-11,Y,32,126,631,388,620,135,91,96,0,2,2,2,3,2,1,6,2,2,2
8413,7-Jul-07,Y,32,100,821,223,517,67,109,107,0,2,1,2,1,2,2,5,2,3,2
8414,27-Oct-12,Y,17,56,846,359,356,80,90,107,1,1,4,2,2,2,2,1,2,1,2
8415,20-Oct-07,N,20,58,893,356,648,165,186,168,1,1,4,3,1,4,1,6,1,1,1
8416,18-Oct-07,N,18,140,518,774,100,148,88,139,1,1,3,2,1,2,3,26,1,2,1
8417,2-Apr-08,Y,25,98,471,549,777,93,122,195,0,2,2,1,3,4,3,26,1,2,1
8418,1-Mar-09,Y,34,79,100,143,204,164,61,191,0,2,3,1,1,1,2,22,1,3,2
8419,15-Jan-11,Y,15,74,971,269,504,68,136,174,1,2,2,1,3,1,2,7,1,3,1
8420,14-Jun-08,N,12,60,112,26,283,172,125,107,1,2,5,2,3,4,1,29,1,1,1
8421,6-Mar-08,N,33,96,121,299,777,152,116,177,0,1,3,3,2,3,1,22,2,2,1
8422,10-Aug-07,N,24,100,807,373,624,72,132,147,1,1,1,3,2,3,2,4,1,2,1
8423,16-Jun-12,Y,13,124,519,766,882,141,109,144,1,2,3,1,1,4,2,7,1,2,2
8424,22-Feb-09,Y,30,123,220,396,327,95,189,95,0,1,4,3,2,3,3,9,1,3,2
8425,2-Aug-08,Y,27,117,866,91,944,185,91,184,0,1,2,2,3,4,1,3,1,1,2
8426,19-Sep-07,N,36,81,571,48,247,112,169,129,0,1,2,1,2,3,1,3,1,3,2
8427,10-Feb-10,N,6,114,622,663,600,146,86,102,1,2,4,1,1,1,2,22,1,3,2
8428,9-Apr-13,Y,23,71,576,906,134,167,152,178,1,2,1,3,2,2,1,18,1,1,1
8429,24-Feb-09,N,34,112,452,415,253,158,179,56,0,2,1,2,1,3,3,17,1,1,2
8430,29-Nov-10,N,27,133,521,816,33,159,166,166,0,2,1,1,3,3,2,5,2,3,2
8431,18-Oct-09,Y,7,55,879,748,789,52,92,131,1,2,1,2,3,4,1,25,2,3,1
8432,17-Aug-07,Y,19,60,207,939,771,66,95,145,1,1,4,1,2,1,3,6,1,2,1
8433,9-Sep-11,N,22,69,510,481,35,199,189,84,1,2,1,1,1,4,2,17,2,3,1
8434,20-May-10,N,19,94,921,774,535,79,143,164,1,1,2,3,2,2,1,14,2,1,1
8435,28-Jul-08,N,15,65,105,17,45,51,102,80,1,1,4,2,2,1,2,0,2,2,1
