age1,salary,Num_Citylived,jobtype,dv_jt_other,dv_jt_govt,dv_jt_biz,dv_jt_pvt,Payer,dv_payer_parents,dv_payer_self,dv_payer_company,ClsRelativesCnt,Travel,dv_travel_low,dv_travel_medium,dv_travel_high,RelativesAbroad,dv_Rel_yes,dv_Rel_No,AvgBill,StdAvgBill
50,100000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,693.75,1.224006228
30,100000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,763.75,1.919092508
56,100000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,685.25,1.139602894
50,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,502.25,-0.67755124
50,40000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,572.25,0.017535041
28,100000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,560,-0.104105058
36,40000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,559.25,-0.111552411
58,60000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,563.25,-0.071833195
35,40000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,399.25,-1.700321052
34,60000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,620.75,0.499130535
48,80000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,578,0.074631414
31,80000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,501,-0.689963495
65,60000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,451.5,-1.181488793
26,60000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,729,1.574031819
36,80000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,542,-0.28284153
54,60000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,454,-1.156664283
38,40000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,579,0.084561218
33,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,539.25,-0.310148491
54,80000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,535.25,-0.349867707
31,40000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,669,0.978243579
48,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,492.25,-0.77684928
40,100000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,707.75,1.363023484
52,40000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,549,-0.213332902
39,60000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,727.75,1.561619564
22,40000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,398.5,-1.707768405
31,100000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,678,1.067611815
46,40000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,424.25,-1.452075952
50,40000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,464.25,-1.054883792
42,80000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,580,0.094491022
55,60000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,500.5,-0.694928397
46,80000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,646,0.749858086
49,40000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,378,-1.911329388
38,80000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,625.25,0.543814653
65,100000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,710.25,1.387847994
22,40000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,535.25,-0.349867707
25,100000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,688.75,1.174357208
34,40000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,589,0.183859258
39,100000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,621.75,0.509060339
53,40000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,432,-1.375119971
25,60000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,581.75,0.111868179
25,100000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,729,1.574031819
63,60000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,625.25,0.543814653
57,40000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,490.75,-0.791743986
50,80000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,542,-0.28284153
50,40000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,643,0.720068674
55,100000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,609.25,0.384937789
23,40000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,429.25,-1.402426932
40,60000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,550.75,-0.195955745
25,40000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,527.25,-0.429306139
32,100000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,573,0.024982394
53,100000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,696,1.246348287
26,40000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,603.25,0.325358965
45,100000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,573,0.024982394
62,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,327.75,-2.410302039
52,60000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,602.75,0.320394063
41,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,599,0.283157298
47,80000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,613,0.422174554
60,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,568.5,-0.019701724
40,80000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,502.25,-0.67755124
47,100000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,711.75,1.4027427
48,60000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,568.75,-0.017219273
58,100000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,573.5,0.029947296
23,60000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,567,-0.03459643
32,60000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,619.75,0.489200731
42,100000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,625,0.541332202
58,60000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,536.25,-0.339937903
31,80000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,539,-0.312630942
28,60000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,656,0.849156127
50,80000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,477,-0.928278791
64,60000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,440.5,-1.290716637
50,80000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,541.25,-0.290288883
57,100000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,556.25,-0.141341823
30,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,602.25,0.315429161
47,40000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,571,0.005122786
52,80000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,542.25,-0.280359079
25,40000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,640,0.690279262
28,40000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,423.25,-1.462005756
27,60000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,629.75,0.588498771
53,40000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,459.25,-1.104532812
62,60000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,518.5,-0.516191925
31,60000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,556,-0.143824274
38,40000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,449,-1.206313303
30,80000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,459.25,-1.104532812
47,40000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,378,-1.911329388
36,100000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,632.75,0.618288183
46,40000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,505.25,-0.647761828
53,100000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,528,-0.421858786
24,60000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,501,-0.689963495
26,100000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,667,0.958383971
46,40000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,446.25,-1.233620264
58,60000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,628.25,0.573604065
34,40000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,599.25,0.285639749
39,100000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,632,0.61084083
24,60000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,528.25,-0.419376335
53,80000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,484,-0.858770163
32,60000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,574,0.034912198
23,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,581,0.104420826
44,40000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,696,1.246348287
64,100000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,665.25,0.941006814
30,80000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,652.25,0.811919362
25,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,710.75,1.392812896
65,100000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,646.25,0.752340537
28,40000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,527,-0.43178859
40,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,393.25,-1.759899876
63,60000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,511.25,-0.588183004
31,40000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,530.25,-0.399516727
30,60000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,773.75,2.018390548
61,60000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,603.25,0.325358965
36,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,657,0.859085931
51,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,629,0.581051418
52,80000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,588,0.173929454
29,60000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,514,-0.560876043
25,100000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,793.75,2.216986629
40,80000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,451.25,-1.183971244
22,40000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,433.25,-1.362707716
35,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,568.25,-0.022184175
28,100000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,816.75,2.445372121
47,40000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,553,-0.173613686
61,100000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,681.25,1.099883678
41,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,521.25,-0.488884964
47,40000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,602.25,0.315429161
38,60000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,594.75,0.240955631
23,60000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,605,0.342736122
25,100000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,637,0.66048985
64,100000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,581.5,0.109385728
25,60000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,625.75,0.548779555
39,60000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,572,0.01505259
43,80000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,659,0.878945539
24,60000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,586.25,0.156552297
34,80000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,502,-0.680033691
61,60000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,457.5,-1.121909969
38,40000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,504,-0.660174083
55,80000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,512.75,-0.573288298
58,100000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,589.25,0.186341709
33,40000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,649,0.779647498
46,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,537.25,-0.330008099
49,60000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,681.75,1.10484858
53,100000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,606,0.352665926
25,100000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,670,0.988173383
44,40000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,520.25,-0.498814768
60,100000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,541.5,-0.287806432
35,40000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,473.25,-0.965515556
26,60000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,647.75,0.767235243
64,40000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,438.75,-1.308093794
23,60000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,500.25,-0.697410848
34,80000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,775,2.030802803
31,60000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,588,0.173929454
45,80000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,701,1.295997307
53,60000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,519,-0.511227023
52,100000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,767.75,1.958811724
27,80000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,449.25,-1.203830852
58,100000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,752.25,1.804899762
37,60000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,660.75,0.896322696
30,100000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,710,1.385365543
31,60000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,563.75,-0.066868293
64,40000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,418.75,-1.506689874
64,80000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,519.5,-0.506262121
25,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,641.75,0.707656419
41,40000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,632,0.61084083
28,80000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,689.25,1.17932211
55,80000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,415.75,-1.536479286
59,100000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,692.25,1.209111522
41,80000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,651.25,0.801989558
50,100000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,744,1.722978879
37,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,406.25,-1.630812424
25,40000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,531.25,-0.389586923
44,100000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,542,-0.28284153
52,60000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,574.75,0.042359551
39,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,583,0.124280434
33,60000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,451,-1.186453695
50,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,602,0.31294671
51,100000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,653.75,0.826814068
43,40000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,557,-0.13389447
63,100000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,661.25,0.901287598
41,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,563.25,-0.071833195
35,40000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,557.25,-0.131412019
61,100000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,594.5,0.23847318
28,100000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,560,-0.104105058
45,40000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,598.25,0.275709945
61,40000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,509.75,-0.60307771
40,60000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,545,-0.253052118
50,60000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,524,-0.461578002
26,60000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,737,1.653470251
42,40000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,589,0.183859258
60,100000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,543.25,-0.270429275
26,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,511.25,-0.588183004
30,100000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,810.75,2.385793297
46,40000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,532,-0.38213957
55,100000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,532.25,-0.379657119
40,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,508.25,-0.617972416
37,40000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,488.25,-0.816568496
48,60000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,662.75,0.916182304
25,100000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,694,1.226488679
55,60000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,686.25,1.149532698
28,60000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,657.75,0.866533284
47,60000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,474,-0.958068203
61,80000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,550.5,-0.198438196
25,60000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,599,0.283157298
48,80000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,642,0.71013887
30,80000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,410.25,-1.591093208
45,40000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,406,-1.633294875
52,100000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,745.75,1.740356036
58,40000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,431.5,-1.380084873
42,40000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,512.25,-0.5782532
37,60000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,689.75,1.184287012
23,60000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,510,-0.600595259
35,100000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,631,0.600911026
42,60000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,599,0.283157298
35,60000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,593,0.223578474
36,80000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,614,0.432104358
50,60000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,562,-0.08424545
35,40000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,677,1.057682011
42,80000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,468.25,-1.015164576
64,100000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,631.25,0.603393477
30,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,629.75,0.588498771
61,100000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,664.25,0.93107701
30,40000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,514,-0.560876043
39,80000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,631.25,0.603393477
44,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,639.75,0.687796811
22,100000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,570.25,-0.002324567
22,40000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,500.5,-0.694928397
35,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,647,0.75978789
24,60000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,443.25,-1.263409676
58,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,580.5,0.099455924
64,80000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,656.5,0.854121029
46,80000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,449.25,-1.203830852
51,100000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,682.75,1.114778384
25,40000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,553,-0.173613686
34,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,580.25,0.096973473
32,100000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,813.75,2.415582709
44,40000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,586,0.154069846
59,80000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,450.75,-1.188936146
35,40000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,547,-0.23319251
35,100000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,598,0.273227494
63,100000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,611.5,0.407279848
34,40000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,492.25,-0.77684928
30,60000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,669.75,0.985690932
48,100000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,562,-0.08424545
54,60000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,498,-0.719752907
50,80000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,670,0.988173383
57,100000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,597.25,0.265780141
32,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,590.25,0.196271513
35,40000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,532,-0.38213957
65,80000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,582.75,0.121797983
49,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,528.25,-0.419376335
37,100000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,783.75,2.117688589
38,40000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,444.25,-1.253479872
43,60000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,726.75,1.55168976
60,100000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,577.5,0.069666512
34,40000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,420.25,-1.491795168
54,60000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,638.75,0.677867007
28,80000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,738,1.663400055
