master_id,Responder,Age,Channel,FS_code,Marital_status,Gender,Prosperity_Index,WSI,IncomeGrp,No of prod1,MSL_prod1,MR_prod,LifeStage,No of prod2,MSL_prod2,num_of_cars,Family_doctor
12668,0,21,Direct,E,Other,Female,Medium,2,3,2,1,Life,Medium,8,5,4,0
12669,0,48,Direct,E,Other,Female,Low,3,3,2,28,Life,Low,3,17,0,1
12670,0,20,Direct,E,No,Female,Low,3,3,7,7,Life,Low,9,10,1,1
12671,0,30,Direct,E,Other,Female,Medium,2,1,6,6,Life,Medium,7,21,2,1
12672,0,24,Direct,E,Yes,Female,Medium,2,3,9,17,Life,Medium,1,35,3,1
12673,0,60,Direct,E,No,Female,Low,3,2,6,11,Life,Low,6,29,3,0
12674,0,25,Direct,E,No,Female,Medium,2,2,9,3,Life,Medium,7,32,3,1
12675,0,37,Direct,E,Other,Female,Medium,2,3,1,25,Life,Medium,10,1,1,1
12676,0,23,Direct,E,Other,Female,Low,3,2,7,4,Life,Low,10,6,4,1
12677,0,34,Direct,E,No,Female,Medium,2,2,8,1,Life,Medium,4,16,0,1
12678,0,20,Direct,E,Yes,Female,Medium,2,1,6,5,Life,Medium,5,1,4,1
12679,0,49,Direct,E,No,Female,Low,3,2,10,13,Life,Low,2,14,4,0
12680,0,31,Direct,E,Yes,Female,Medium,2,2,5,31,Life,Medium,7,34,1,1
12681,0,21,Direct,E,Yes,Female,Low,3,3,6,4,Life,Low,5,2,4,0
12682,0,34,Direct,E,No,Female,Low,3,1,1,35,Life,Low,1,23,2,1
12683,0,54,Direct,E,No,Female,High,1,1,5,2,Life,High,5,29,2,1
12684,0,42,Direct,E,Other,Female,Low,3,3,7,4,Life,Low,9,35,0,0
12685,0,34,Direct,E,Other,Female,Medium,2,3,6,27,Life,Medium,3,27,2,1
12686,0,44,Direct,E,Yes,Female,Low,3,3,5,30,Life,Low,10,36,4,1
12687,0,31,Direct,E,No,Female,Medium,2,3,1,12,Life,Medium,7,17,1,0
12688,0,40,Direct,E,Other,Female,Low,3,2,1,25,Life,Low,9,10,0,1
12689,0,46,Direct,E,Yes,Female,Low,3,1,3,32,Life,Low,8,28,0,1
12690,0,31,Direct,E,No,Female,High,1,3,7,22,Life,High,8,22,4,0
12691,0,21,Direct,E,Other,Female,Medium,2,1,4,13,Life,Medium,8,30,2,1
12692,0,28,Direct,E,Other,Female,High,1,1,9,10,Life,High,8,6,2,1
12693,0,31,Direct,E,Other,Female,Medium,2,3,6,31,Life,Medium,5,36,1,0
12694,0,37,Direct,E,Other,Female,Medium,2,2,1,22,Life,Medium,6,6,4,0
12695,0,20,Direct,E,No,Female,High,1,2,7,9,Life,High,3,24,3,1
12696,0,24,Direct,E,No,Female,High,1,1,7,17,Life,High,5,5,2,1
12697,0,43,Direct,E,Yes,Female,Low,3,3,3,36,Life,Low,1,17,3,0
12698,0,22,Direct,E,No,Female,Low,3,3,10,1,Life,Low,3,17,1,1
12699,0,20,Direct,E,Yes,Female,High,1,3,9,24,Life,High,3,6,0,1
12700,0,50,Direct,E,No,Female,Medium,2,2,4,7,Life,Medium,8,25,2,0
12701,0,56,Direct,E,Other,Female,Medium,2,3,10,10,Life,Medium,4,23,2,1
12702,0,48,Direct,E,Other,Female,Medium,2,1,9,34,Life,Medium,2,4,0,0
12703,0,31,Direct,E,No,Female,High,1,1,10,33,Life,High,8,35,2,0
12704,0,31,Direct,E,Other,Female,Low,3,3,1,13,Life,Low,4,13,1,1
12705,0,46,Direct,E,Yes,Female,High,1,2,7,17,Life,High,4,27,4,1
12706,0,23,Direct,E,Other,Female,High,1,1,2,32,Life,High,5,3,4,0
12707,0,30,Direct,E,Other,Female,Medium,2,2,5,17,Life,Medium,7,11,2,1
12708,0,39,Direct,E,No,Female,Low,3,1,3,15,Life,Low,3,18,1,1
12709,0,23,Direct,E,Yes,Female,Medium,2,3,6,34,Life,Medium,4,3,2,1
12710,0,52,Direct,E,No,Female,High,1,3,6,29,Life,High,7,1,3,1
12711,0,45,Direct,E,Other,Female,Medium,2,1,7,19,Life,Medium,5,16,1,0
12712,0,23,Direct,E,No,Female,Medium,2,2,2,10,Life,Medium,8,34,4,0
12713,0,33,Direct,E,No,Female,High,1,3,2,26,Life,High,1,34,1,1
12714,0,45,Direct,E,Other,Female,Medium,2,3,4,4,Life,Medium,5,25,2,1
12715,0,21,Direct,E,Other,Female,Low,3,2,10,9,Life,Low,3,25,0,0
12716,0,36,Direct,E,No,Female,Low,3,3,1,13,Life,Low,6,31,0,0
12717,0,38,Direct,E,No,Female,High,1,1,8,34,Life,High,9,4,4,0
12718,0,32,Direct,E,No,Female,Medium,2,3,4,28,Life,Medium,8,26,2,0
12719,0,54,Direct,E,No,Female,Medium,2,3,9,1,Life,Medium,3,34,4,0
12720,0,35,Direct,E,No,Female,Low,3,2,4,15,Life,Low,2,25,3,1
12721,0,39,Direct,E,No,Female,Low,3,3,3,35,Life,Low,7,6,0,1
12722,0,60,Direct,E,No,Female,Medium,2,3,3,26,Life,Medium,4,12,2,0
12723,0,34,Direct,E,Yes,Female,High,1,1,1,7,Life,High,2,25,0,0
12724,0,53,Direct,E,No,Female,Low,3,1,9,10,Life,Low,5,11,0,1
12725,0,55,Direct,E,No,Female,High,1,1,1,19,Life,High,7,17,0,0
12726,0,40,Direct,E,Yes,Female,Low,3,3,8,33,Life,Low,9,5,3,0
12727,0,44,Direct,E,Other,Female,Low,3,1,9,16,Life,Low,1,5,2,0
12728,0,22,Direct,E,Other,Female,Low,3,2,9,8,Life,Low,7,16,4,0
12729,0,54,Direct,E,No,Female,Low,3,2,2,1,Life,Low,9,8,2,1
12730,0,29,Direct,E,Other,Female,Low,3,3,7,4,Life,Low,1,22,2,1
12731,0,27,Direct,E,Yes,Female,High,1,2,7,28,Life,High,5,6,4,1
12732,0,41,Direct,E,Yes,Female,Medium,2,1,4,28,Life,Medium,9,2,4,1
12733,0,39,Direct,E,Other,Female,Medium,2,3,8,3,Life,Medium,2,5,4,1
12734,0,48,Direct,E,No,Female,Low,3,2,8,9,Life,Low,2,11,0,1
12735,0,52,Direct,E,Other,Female,High,1,3,4,13,Life,High,7,31,0,1
12736,0,42,Direct,E,Yes,Female,Low,3,1,8,16,Life,Low,10,10,1,1
12737,0,58,Direct,E,No,Female,Low,3,3,8,13,Life,Low,9,2,0,1
12738,0,54,Direct,E,Yes,Female,Medium,2,1,4,13,Life,Medium,3,18,0,1
12739,0,37,Direct,E,No,Female,High,1,3,1,1,Life,High,3,23,3,0
12740,0,40,Direct,E,No,Female,High,1,3,7,9,Life,High,10,36,0,1
12741,0,38,Direct,E,Other,Female,High,1,3,9,22,Life,High,8,4,2,1
12742,0,59,Direct,E,Yes,Female,Low,3,3,10,6,Life,Low,9,25,1,1
12743,0,20,Direct,E,No,Female,High,1,3,1,26,Life,High,9,2,2,1
12744,0,39,Direct,E,Other,Female,Medium,2,2,2,36,Life,Medium,5,9,1,0
12745,0,40,Direct,E,No,Female,Low,3,3,2,28,Life,Low,8,25,1,1
12746,0,32,Direct,E,No,Female,Low,3,1,9,2,Life,Low,9,3,4,1
12747,0,20,Direct,E,Other,Female,Medium,2,1,7,15,Life,Medium,1,11,0,1
12748,0,60,Direct,E,No,Female,Low,3,1,2,14,Life,Low,8,35,4,1
12749,0,40,Direct,E,Other,Female,Medium,2,3,7,29,Life,Medium,1,26,4,1
12750,0,45,Direct,E,Other,Female,Medium,2,2,2,3,Life,Medium,5,1,2,0
12751,0,44,Direct,E,Yes,Female,Low,3,3,4,10,Life,Low,4,9,3,0
12752,0,33,Direct,E,No,Female,Low,3,1,10,1,Life,Low,2,27,2,0
12753,0,46,Direct,E,Other,Female,Low,3,1,9,20,Life,Low,5,15,4,0
12754,0,34,Direct,E,Other,Female,High,1,3,5,13,Life,High,9,4,4,1
12755,0,23,Direct,E,Yes,Female,Low,3,1,7,16,Life,Low,9,29,1,0
12756,0,38,Direct,E,Yes,Female,High,1,1,7,17,Life,High,5,22,0,0
12757,0,23,Direct,E,Yes,Female,High,1,1,2,35,Life,High,9,11,3,1
12758,0,21,Direct,E,Yes,Female,High,1,3,6,14,Life,High,8,11,0,1
12759,0,35,Direct,E,No,Female,Medium,2,3,3,5,Life,Medium,3,6,2,1
12760,0,45,Direct,E,Other,Female,High,1,1,6,5,Life,High,1,21,2,1
12761,0,58,Direct,E,Yes,Female,Low,3,3,1,29,Life,Low,6,22,2,0
12762,0,39,Direct,E,No,Female,High,1,2,4,5,Life,High,9,24,3,1
12763,0,36,Direct,E,Yes,Female,Low,3,3,5,23,Life,Low,7,30,3,0
12764,0,51,Direct,E,Other,Female,Medium,2,2,4,22,Life,Medium,10,31,1,1
12765,0,25,Direct,E,Yes,Female,High,1,2,1,15,Life,High,10,2,0,0
12766,0,29,Direct,E,Yes,Female,Low,3,3,9,25,Life,Low,9,16,1,0
12767,0,57,Direct,E,Other,Female,Medium,2,1,7,27,Life,Medium,3,7,1,1
12768,0,40,Direct,E,Yes,Female,Medium,2,2,9,33,Life,Medium,7,14,1,0
12769,0,34,Direct,E,Other,Female,Medium,2,1,9,12,Life,Medium,4,14,0,1
12770,0,51,Direct,E,No,Female,Low,3,3,9,10,Life,Low,5,8,0,0
12771,0,33,Direct,E,Other,Female,High,1,1,9,19,Life,High,5,17,1,0
12772,0,38,Direct,E,Other,Female,Medium,2,2,2,1,Life,Medium,8,14,0,0
12773,0,41,Direct,E,Other,Female,High,1,3,1,16,Life,High,5,3,0,1
12774,0,36,Direct,E,Yes,Female,Medium,2,2,2,21,Life,Medium,7,8,0,0
12775,0,27,Direct,E,Yes,Female,Low,3,3,4,22,Life,Low,3,15,0,0
12776,0,20,Direct,E,No,Female,High,1,2,5,33,Life,High,2,1,3,1
12777,0,58,Direct,E,Other,Female,Low,3,3,2,18,Car,Low,9,26,4,1
12778,0,37,Direct,E,Yes,Female,Low,3,3,1,27,Car,Low,1,10,4,1
12779,0,37,Direct,E,Yes,Female,Medium,2,2,9,6,Car,Medium,10,2,4,1
12780,0,52,Direct,E,Yes,Female,Low,3,1,5,10,Car,Low,6,24,3,1
12781,0,22,Direct,E,No,Female,High,1,2,8,18,Car,High,3,20,4,1
12782,0,42,Direct,E,Yes,Female,High,1,1,1,2,Car,High,8,10,4,1
12783,0,50,Direct,E,Yes,Female,High,1,2,6,7,Car,High,9,16,2,1
12784,0,59,Direct,E,No,Female,High,1,2,8,23,Car,High,2,13,2,0
12785,0,37,Direct,E,No,Female,High,1,2,3,23,Car,High,6,11,2,0
12786,0,47,Direct,E,Other,Female,Medium,2,3,10,13,Car,Medium,8,7,3,1
12787,0,26,Direct,E,Other,Female,Medium,2,1,8,34,Car,Medium,7,25,2,0
12788,0,50,Direct,E,No,Female,Low,3,1,8,29,Car,Low,1,8,3,1
12789,0,44,Direct,E,Yes,Female,High,1,1,10,29,Car,High,4,2,3,0
12790,0,47,Direct,E,Other,Female,Low,3,3,3,8,Car,Low,5,27,0,0
12791,0,20,Direct,E,Yes,Female,High,1,3,8,14,Car,High,8,14,2,0
12792,0,29,Direct,E,Other,Female,High,1,3,9,4,Car,High,3,12,2,1
12793,0,46,Direct,E,Other,Female,Low,3,3,7,12,Car,Low,1,16,2,1
12794,0,59,Direct,E,Yes,Female,High,1,2,5,32,Car,High,3,4,3,1
12795,0,27,Direct,E,Other,Female,Low,3,2,9,15,Car,Low,5,4,0,0
12796,0,26,Direct,E,Other,Female,Medium,2,1,4,6,Car,Medium,2,20,3,1
12797,0,30,Direct,E,Yes,Female,High,1,1,2,13,Car,High,5,30,0,1
12798,0,23,Direct,E,Other,Female,High,1,3,10,35,Car,High,5,14,0,1
12799,0,45,Direct,E,Other,Female,Medium,2,1,10,12,Car,Medium,9,23,0,1
12800,0,60,Direct,E,No,Female,Low,3,1,5,32,Car,Low,1,12,2,1
12801,0,52,Direct,E,Yes,Female,High,1,2,2,21,Car,High,8,35,3,1
12802,0,40,Direct,E,Yes,Female,High,1,3,4,27,Car,High,4,20,2,1
12803,0,46,Direct,E,Other,Female,Low,3,2,1,16,Car,Low,8,19,2,0
12804,0,50,Direct,E,Yes,Female,High,1,2,2,12,Car,High,2,16,3,0
12805,0,46,Direct,E,Other,Female,Medium,2,3,3,7,Car,Medium,4,14,1,1
12806,0,49,Direct,E,Yes,Female,High,1,1,8,10,Car,High,1,20,2,1
12807,0,29,Direct,E,Other,Female,Medium,2,2,1,36,Car,Medium,3,31,0,1
12808,0,33,Direct,E,Other,Female,High,1,2,7,3,Car,High,4,25,1,1
12809,0,51,Direct,E,Other,Female,High,1,1,3,16,Car,High,10,24,2,1
12810,0,27,Direct,E,Yes,Female,Medium,2,2,4,21,Car,Medium,2,29,0,0
12811,0,41,Direct,E,Other,Female,Low,3,3,8,19,Car,Low,4,25,4,1
12812,0,50,Direct,E,Other,Female,Medium,2,1,6,34,Car,Medium,4,8,3,1
12813,0,33,Direct,E,No,Female,Low,3,3,9,8,Car,Low,8,10,2,0
12814,0,52,Direct,E,Yes,Female,Medium,2,3,1,20,Car,Medium,2,14,3,0
12815,0,26,Direct,E,Other,Female,High,1,2,2,7,Car,High,7,11,4,0
12816,0,45,Direct,E,Yes,Female,High,1,3,10,30,Car,High,8,21,2,1
12817,0,21,Direct,E,No,Female,High,1,2,10,29,Car,High,2,25,2,0
12818,0,53,Direct,E,Yes,Female,Low,3,2,3,18,Car,Low,2,20,4,1
12819,0,54,Direct,E,Other,Female,Medium,2,3,10,6,Car,Medium,2,15,2,0
12820,0,36,Direct,E,No,Female,Medium,2,3,10,13,Car,Medium,6,20,3,1
12821,0,57,Direct,E,Other,Female,High,1,3,6,11,Car,High,9,11,4,0
12822,0,48,Direct,E,No,Female,Medium,2,1,6,15,Car,Medium,10,32,3,1
12823,0,45,Direct,E,Other,Female,Medium,2,3,7,25,Car,Medium,1,16,4,0
12824,0,48,Direct,E,Yes,Female,High,1,2,2,25,Car,High,7,19,4,0
12825,0,24,Direct,E,Yes,Female,Medium,2,2,3,4,Car,Medium,8,31,2,1
12826,0,23,Direct,E,Yes,Female,High,1,3,7,4,Car,High,3,3,0,1
12827,0,51,Direct,E,Other,Female,Medium,2,1,3,3,Car,Medium,10,10,2,0
12828,0,32,Direct,E,No,Female,Medium,2,1,2,31,Car,Medium,5,23,0,1
12829,0,50,Direct,E,Yes,Female,Low,3,1,3,3,Car,Low,6,27,1,0
12830,0,46,Direct,E,No,Female,Low,3,2,4,1,Car,Low,5,33,0,0
12831,0,30,Direct,E,Yes,Female,Low,3,1,8,24,Car,Low,10,5,3,1
12832,0,41,Direct,E,Yes,Female,Low,3,3,3,29,Car,Low,10,28,3,0
12833,0,45,Direct,E,No,Female,High,1,1,8,5,Car,High,7,17,2,1
12834,0,46,Direct,E,Yes,Female,Medium,2,3,1,21,Car,Medium,1,21,4,1
12835,0,41,Direct,E,Other,Female,High,1,3,1,36,Car,High,4,15,4,0
12836,0,33,Direct,E,Other,Female,Low,3,3,6,31,Car,Low,9,32,0,0
12837,0,31,Direct,E,Other,Female,Low,3,2,8,6,Car,Low,2,29,4,0
12838,0,21,Direct,E,Other,Female,Low,3,1,9,2,Car,Low,2,2,4,0
12839,0,56,Direct,E,Yes,Female,High,1,1,9,36,Car,High,3,21,0,1
12840,0,36,Direct,E,Other,Female,High,1,1,10,35,Car,High,2,13,0,0
12841,0,24,Direct,E,No,Female,High,1,1,9,31,Car,High,8,3,3,1
12842,0,44,Direct,E,No,Female,Medium,2,1,8,15,Car,Medium,2,19,1,1
12843,0,31,Direct,E,Yes,Female,High,1,3,7,13,Car,High,1,21,3,0
12844,0,26,Direct,E,Yes,Female,Medium,2,2,5,18,Car,Medium,8,1,2,0
12845,0,36,Direct,E,No,Female,Medium,2,2,8,35,Car,Medium,1,9,2,1
12846,0,42,Direct,E,Other,Female,Medium,2,1,3,4,Car,Medium,7,11,2,1
12847,0,22,Direct,E,Other,Female,High,1,1,6,11,Car,High,8,4,2,1
12848,0,21,Direct,E,Other,Female,Low,3,2,4,27,Car,Low,9,11,1,0
12849,0,51,Direct,E,No,Female,High,1,2,4,26,Car,High,7,30,3,1
12850,0,31,Direct,E,Other,Female,Low,3,3,7,17,Car,Low,8,3,3,1
12851,0,50,Direct,E,Other,Female,Medium,2,1,2,5,Car,Medium,1,25,0,0
12852,0,31,Direct,E,Yes,Female,Medium,2,3,3,27,Car,Medium,4,24,3,1
12853,0,50,Direct,E,Yes,Female,High,1,1,10,10,Car,High,7,16,0,0
12854,0,29,Direct,E,No,Female,Low,3,1,7,29,Car,Low,5,4,3,0
12855,0,25,Direct,E,Other,Female,Low,3,2,3,25,Car,Low,10,7,3,0
12856,0,36,Direct,E,Other,Female,High,1,2,4,17,Car,High,1,17,0,1
12857,0,57,Direct,E,No,Female,Low,3,2,3,36,Car,Low,8,10,0,0
12858,0,39,Direct,E,No,Female,Low,3,3,8,26,Car,Low,3,14,3,0
12859,0,43,Direct,E,No,Female,Low,3,1,3,34,Car,Low,1,11,4,0
12860,0,22,Direct,E,No,Female,High,1,2,5,33,Car,High,2,20,3,1
12861,0,28,Direct,E,No,Female,High,1,3,3,35,Car,High,2,10,3,1
12862,0,60,Direct,E,Yes,Female,High,1,1,5,25,Car,High,9,11,0,1
12863,0,49,Direct,E,Yes,Female,High,1,3,1,14,Car,High,5,3,1,1
12864,0,30,Direct,E,Other,Female,Medium,2,1,5,7,Car,Medium,2,9,3,0
12865,0,32,Direct,E,Other,Female,High,1,1,9,9,Car,High,6,13,0,0
12866,0,35,Direct,E,Yes,Female,High,1,3,8,28,Car,High,1,27,4,1
12867,0,49,Direct,E,Yes,Female,High,1,2,4,2,Car,High,6,7,3,0
12868,0,55,Direct,E,Other,Female,Low,3,2,9,33,Car,Low,4,25,3,1
12869,0,33,Direct,E,No,Female,Low,3,3,7,15,Car,Low,9,26,1,0
12870,0,46,Direct,E,Yes,Female,Medium,2,1,6,19,Car,Medium,4,6,2,1
12871,0,45,Direct,E,No,Female,High,1,3,7,19,Car,High,9,24,2,0
12872,0,35,Direct,E,Other,Female,Low,3,2,2,33,Car,Low,2,20,1,1
12873,0,33,Direct,E,No,Female,Low,3,1,5,1,Car,Low,2,13,3,1
12874,0,38,Direct,E,Yes,Female,Medium,2,1,6,36,Car,Medium,4,24,0,0
12875,0,27,Direct,E,Yes,Female,High,1,3,5,3,Car,High,4,29,1,0
12876,0,38,Direct,E,No,Female,Low,3,3,8,15,Car,Low,10,1,1,1
12877,0,54,Direct,E,Other,Female,Medium,2,2,6,6,Car,Medium,6,10,0,1
12878,0,38,Direct,E,Yes,Female,Low,3,1,7,20,Car,Low,7,11,1,1
12879,0,47,Direct,E,Yes,Female,Low,3,3,8,6,Car,Low,1,1,4,0
12880,0,45,Direct,E,Yes,Female,Low,3,2,6,25,Car,Low,7,8,1,1
12881,0,55,Direct,E,Yes,Female,High,1,3,10,15,Car,High,7,10,1,0
12882,0,44,Direct,E,Other,Female,Low,3,1,1,35,Car,Low,3,35,2,1
12883,0,54,Direct,E,No,Female,High,1,3,4,26,Car,High,6,10,3,1
12884,0,49,Direct,E,No,Female,High,1,3,1,25,Car,High,9,15,0,1
12885,0,38,Direct,E,Yes,Female,Medium,2,1,8,3,Car,Medium,6,15,4,1
12886,0,29,Direct,E,Yes,Female,Medium,2,1,7,31,Car,Medium,5,34,1,1
12887,0,54,Direct,E,Yes,Female,Medium,2,1,1,9,Car,Medium,9,32,2,1
12888,0,28,Direct,E,No,Female,Medium,2,2,8,22,Car,Medium,2,32,0,1
12889,0,35,Direct,E,Yes,Female,High,1,2,2,15,Car,High,1,15,1,0
12890,0,47,Direct,E,No,Female,Low,3,1,9,25,Car,Low,9,29,0,1
12891,0,58,Direct,E,No,Female,Medium,2,2,4,35,Car,Medium,10,34,1,1
12892,0,33,Direct,E,Other,Female,Low,3,3,8,27,Car,Low,6,12,1,0
12893,0,46,Direct,E,No,Female,Low,3,2,3,33,Car,Low,6,23,0,0
12894,0,56,Direct,E,No,Female,High,1,3,1,15,Car,High,3,9,1,1
12895,0,21,Direct,E,No,Female,High,1,2,1,30,Car,High,1,2,3,0
12896,0,49,Direct,E,No,Female,Medium,2,2,3,13,Car,Medium,2,31,0,0
12897,0,24,Direct,E,Yes,Female,Medium,2,3,2,17,Car,Medium,5,17,0,0
12898,0,41,Direct,E,Yes,Female,Low,3,3,2,28,Car,Low,10,27,0,1
12899,0,32,Direct,E,Other,Female,Medium,2,3,3,34,Car,Medium,2,8,4,1
12900,0,27,Direct,E,No,Female,Low,3,2,7,2,Car,Low,5,29,0,1
12901,0,38,Direct,E,Other,Female,Medium,2,3,7,35,Car,Medium,9,20,4,1
12902,0,43,Direct,E,Other,Female,Medium,2,3,5,7,Car,Medium,4,19,1,1
12903,0,38,Direct,E,No,Female,High,1,1,6,19,Car,High,7,3,2,0
12904,0,44,Direct,E,Other,Female,Low,3,3,2,6,Car,Low,4,33,4,1
12905,0,25,Direct,E,No,Female,Medium,2,3,2,22,Car,Medium,5,10,2,1
12906,0,41,Direct,E,No,Female,Medium,2,2,1,22,Car,Medium,3,25,2,1
12907,0,51,Direct,E,No,Female,High,1,3,10,18,Car,High,7,28,2,0
12908,0,38,Direct,E,Yes,Female,Low,3,2,4,1,Car,Low,5,19,0,1
12909,0,45,Direct,E,Yes,Female,Low,3,3,2,22,Car,Low,9,30,3,1
12910,0,54,Direct,E,Other,Female,High,1,3,8,4,Car,High,4,35,2,1
12911,0,35,Direct,E,Yes,Female,Low,3,1,9,25,Car,Low,2,6,1,1
12912,0,56,Direct,E,No,Female,Medium,2,1,7,11,Car,Medium,10,35,4,0
12913,0,42,Direct,E,Yes,Female,Medium,2,2,7,25,Car,Medium,4,2,4,1
12914,0,55,Direct,E,No,Female,Medium,2,1,3,34,Car,Medium,8,26,4,0
12915,0,50,Direct,E,Yes,Female,Medium,2,3,8,3,Car,Medium,8,23,4,0
12916,0,23,Direct,E,No,Female,Low,3,3,4,12,Car,Low,6,5,2,1
12917,0,45,Direct,E,No,Female,Medium,2,3,8,32,Car,Medium,10,9,2,1
12918,0,24,Direct,E,Other,Female,Low,3,2,9,35,Car,Low,8,17,0,1
12919,0,51,Direct,E,Other,Female,Medium,2,3,1,30,Car,Medium,8,35,0,0
12920,0,56,Direct,E,Other,Female,Medium,2,2,8,22,Car,Medium,7,30,2,1
12921,0,42,Direct,E,No,Female,Low,3,1,4,29,Car,Low,10,36,2,0
12922,0,33,Direct,E,Other,Female,Medium,2,3,4,6,Car,Medium,1,34,3,0
12923,0,26,Direct,E,Yes,Female,Medium,2,3,4,10,Car,Medium,7,24,3,1
12924,0,22,Direct,E,No,Female,Medium,2,2,10,9,Car,Medium,9,12,3,0
12925,0,37,Direct,E,Yes,Female,Low,3,1,8,22,Car,Low,5,6,3,0
12926,0,48,Direct,E,Other,Female,Low,3,3,8,23,Car,Low,6,5,3,0
12927,0,53,Direct,E,No,Female,Low,3,3,5,16,Car,Low,7,20,0,0
12928,0,44,Direct,E,Other,Female,Low,3,2,7,35,Car,Low,2,33,1,0
12929,0,55,Direct,E,Yes,Female,Low,3,2,3,10,Car,Low,9,21,3,0
12930,0,42,Direct,E,No,Female,High,1,3,6,8,Car,High,10,5,2,1
12931,0,29,Direct,E,No,Female,High,1,3,4,35,Car,High,4,14,0,0
12932,0,33,Direct,E,Other,Female,Low,3,1,1,18,Car,Low,3,18,1,1
12933,0,42,Direct,E,Other,Female,High,1,3,8,12,Car,High,7,10,2,0
12934,0,28,Direct,E,Yes,Female,Medium,2,3,10,25,Home,Medium,8,3,4,1
12935,0,49,Direct,E,Other,Female,Medium,2,3,8,2,Home,Medium,7,7,2,0
12936,0,46,Direct,E,Yes,Female,High,1,2,6,27,Home,High,3,24,2,1
12937,0,58,Direct,E,Yes,Female,High,1,3,2,17,Home,High,8,2,3,1
12938,0,25,Direct,E,No,Female,Low,3,3,1,30,Home,Low,9,21,3,1
12939,0,50,Direct,E,Yes,Female,High,1,3,9,22,Home,High,7,12,2,1
12940,0,20,Direct,E,Other,Female,Low,3,2,2,18,Home,Low,1,22,2,0
12941,0,22,Direct,E,Yes,Female,Medium,2,3,5,9,Home,Medium,4,15,0,1
12942,0,37,Direct,E,Yes,Female,Medium,2,2,4,18,Home,Medium,7,9,3,1
12943,0,57,Direct,E,Yes,Female,High,1,3,8,19,Home,High,2,6,1,1
12944,0,50,Direct,E,Other,Female,Medium,2,1,1,5,Home,Medium,3,27,4,0
12945,0,41,Direct,E,Yes,Female,Low,3,2,3,2,Home,Low,7,21,2,1
12946,0,24,Direct,E,No,Female,Medium,2,2,7,33,Home,Medium,2,20,1,1
12947,0,48,Direct,E,Yes,Female,High,1,3,1,19,Home,High,3,16,2,0
12948,0,41,Direct,E,Yes,Female,Low,3,2,8,6,Home,Low,1,2,1,1
12949,0,49,Direct,E,Other,Female,High,1,3,2,26,Home,High,9,2,4,1
12950,0,46,Direct,E,Other,Female,Medium,2,2,4,16,Home,Medium,10,17,0,1
12951,0,41,Direct,E,Other,Female,Medium,2,1,9,36,Home,Medium,3,1,4,0
12952,0,41,Direct,E,No,Female,Low,3,2,1,14,Home,Low,3,3,4,0
12953,0,47,Direct,E,Yes,Female,Low,3,3,4,15,Home,Low,4,12,1,1
12954,0,38,Direct,E,Yes,Female,High,1,3,5,5,Home,High,4,29,3,0
12955,0,37,Direct,E,No,Female,Medium,2,2,4,12,Home,Medium,7,15,3,1
12956,0,51,Direct,E,Other,Female,Medium,2,1,7,11,Home,Medium,9,6,3,1
12957,0,33,Direct,E,No,Female,High,1,2,9,13,Home,High,1,12,0,0
12958,0,56,Direct,E,Other,Female,Medium,2,1,6,9,Home,Medium,2,23,0,0
12959,0,25,Direct,E,Yes,Female,Medium,2,3,9,24,Home,Medium,8,2,3,0
12960,0,30,Direct,E,Other,Female,High,1,1,3,34,Home,High,2,35,1,0
12961,0,31,Direct,E,No,Female,High,1,1,2,2,Home,High,3,35,3,0
12962,0,34,Direct,E,Yes,Female,Medium,2,1,2,4,Home,Medium,6,31,1,0
12963,0,34,Direct,E,Yes,Female,Low,3,3,2,12,Home,Low,3,35,0,0
12964,0,55,Direct,E,Other,Female,Low,3,1,3,23,Home,Low,2,10,0,1
12965,0,30,Direct,E,Other,Female,Medium,2,1,6,14,Home,Medium,2,27,2,0
12966,0,52,Direct,E,Other,Female,High,1,2,9,4,Home,High,5,5,2,1
12967,0,29,Direct,E,Other,Female,Medium,2,2,3,12,Home,Medium,10,4,4,0
12968,0,25,Direct,E,Yes,Female,Medium,2,2,4,29,Home,Medium,6,1,1,0
12969,0,31,Direct,E,Yes,Female,Low,3,3,7,12,Home,Low,4,32,4,0
12970,0,53,Direct,E,Other,Female,Medium,2,1,2,13,Home,Medium,5,21,1,1
12971,0,23,Direct,E,Other,Female,Low,3,3,2,26,Home,Low,6,18,2,1
12972,0,37,Direct,E,No,Female,Low,3,1,2,8,Home,Low,10,26,1,0
12973,0,22,Direct,E,Yes,Female,High,1,3,3,22,Home,High,2,10,3,1
12974,0,44,Direct,E,Other,Female,High,1,3,1,30,Home,High,7,24,2,1
12975,0,43,Direct,E,Yes,Female,Medium,2,1,9,19,Home,Medium,7,26,1,0
12976,0,39,Direct,E,Yes,Female,Low,3,3,9,34,Home,Low,3,28,3,1
12977,0,25,Direct,E,No,Female,Medium,2,3,4,18,Home,Medium,3,10,1,0
12978,0,50,Direct,E,Other,Female,Medium,2,2,10,10,Home,Medium,9,2,1,0
12979,0,21,Direct,E,Yes,Female,Low,3,3,8,33,Home,Low,3,29,1,0
12980,0,30,Direct,E,Other,Female,High,1,2,7,18,Home,High,2,35,0,1
12981,0,34,Direct,E,Yes,Female,High,1,3,7,33,Home,High,10,22,2,1
12982,0,22,Direct,E,No,Female,Medium,2,1,2,35,Home,Medium,7,32,2,1
